,exchange,global_id,payload,timetsamp
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'89a371b228844ce08698d7cbd3ee8144', u'_context_quota_class': None, u'_context_request_id': u'req-66de1913-b96f-4090-bc86-f4674ebfcf51', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_051ac716d0044fdc92a12fa68f2de54b', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:42:16.723799', u'method': u'get_ec2_ids', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'instance': {u'vm_state': u'active', u'availability_zone': u'nova', u'terminated_at': None, u'ramdisk_id': u'', u'instance_type_id': 3.0, u'user_data': None, u'cleaned': False, u'vm_mode': None, u'deleted_at': None, u'reservation_id': u'r-loov99le', u'id': 2125.0, u'security_groups': [], u'disable_terminate': False, u'root_device_name': u'/dev/vda', u'display_name': u'jd-tmp', u'uuid': u'bc353bd2-0f02-46b7-8366-51879cf820f5', u'default_swap_device': None, u'info_cache': {u'instance_uuid': u'bc353bd2-0f02-46b7-8366-51879cf820f5', u'deleted': False, u'created_at': u'2016-06-06T22:24:36.000000', u'updated_at': u'2016-06-06T22:41:44.000000', u'network_info': [{u'profile': {}, u'ovs_interfaceid': u'ebf58f66-7f56-4111-bdd6-6f81954972cd', u'preserve_on_delete': False, u'network': {u'bridge': u'br-int', u'subnets': [{u'ips': [{u'meta': {}, u'type': u'fixed', u'floating_ips': [], u'version': 4.0, u'address': u'10.7.1.173'}], u'version': 4.0, u'meta': {u'dhcp_server': u'10.7.0.2'}, u'dns': [{u'meta': {}, u'type': u'dns', u'version': 4.0, u'address': u'135.207.177.11'}, {u'meta': {}, u'version': 4.0, u'type': u'dns', u'address': u'135.207.179.11'}], u'routes': [], u'cidr': u'10.7.0.0/16', u'gateway': {u'meta': {}, u'type': u'gateway', u'version': 4.0, u'address': u'10.7.0.1'}}], u'meta': {u'injected': False, u'tenant_id': u'65c3e5ee5ee0428caa5e5275c58ead61'}, u'id': u'e174ae6a-ef11-45e4-b888-add340e98c4f', u'label': u'cloudqos-private'}, u'devname': u'tapebf58f66-7f', u'qbh_params': None, u'vnic_type': u'normal', u'meta': {}, u'details': {u'port_filter': True, u'ovs_hybrid_plug': True}, u'address': u'fa:16:3e:43:28:54', u'active': True, u'type': u'ovs', u'id': u'ebf58f66-7f56-4111-bdd6-6f81954972cd', u'qbg_params': None}], u'deleted_at': None}, u'hostname': u'jd-tmp', u'launched_on': u'qos101', u'display_description': u'jd-tmp', u'key_data': u'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCc3+Qt64MiXHeCoIIbeLvwUYrm2vxXRyv5qyan+J/51hYfu2myVJdV+1X0vnpg27ZgdmgzrHRvvRExG9jjtI/+TvAQ3ZQZkvxxGARl6kP+xAYyUvBvyrzEqTzb7BPpN7Nr4K2Fv0ZNW0uTByQuCXR7IrfuX+0B5aTYVSDNVh2vGDLZ815FOAEUsJsV9LV4jg26MbuePwahGf0OsbiTAfgLyxGbiUb3vl6Yvzojd/GvcWcaLGw4OO7DvSbNMjXq8e6bOuFqBVaAxaPSvvyP1LKrAXQjuCDTCxAH255vbVYTpfGedeGzWF7mTZNb5NQAczbZkYdEHz8NbVmF7sRQA69L Generated by Nova', u'deleted': False, u'power_state': 1.0, u'default_ephemeral_device': None, u'progress': 0.0, u'project_id': u'65c3e5ee5ee0428caa5e5275c58ead61', u'launched_at': u'2016-06-06T22:24:53.000000', u'config_drive': u'', u'node': u'qos101', u'ephemeral_gb': 0.0, u'access_ip_v6': None, u'access_ip_v4': None, u'kernel_id': u'', u'key_name': u'demo', u'updated_at': u'2016-06-06T22:24:53.000000', u'host': u'qos101', u'root_gb': 40.0, u'user_id': u'1702902d510646838cff9303c7ff16ce', u'task_state': None, u'shutdown_terminate': False, u'cell_name': None, u'ephemeral_key_uuid': None, u'locked': False, u'name': u'instance-0000084d', u'created_at': u'2016-06-06T22:24:36.000000', u'locked_by': None, u'launch_index': 0.0, u'memory_mb': 4096.0, u'vcpus': 2.0, u'image_ref': u'e19aa5bf-bb11-4e39-a706-0fd438beee50', u'architecture': None, u'auto_disk_config': False, u'os_type': None, u'scheduled_at': None}}, u'_unique_id': u'fdeafdd544634bee8c1bf53e768db84b', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'301afe4f40494400ae03a9fc0c94c00d', u'_context_quota_class': None, u'_context_request_id': u'req-65421719-93f9-476d-b8a6-0449e03559d6', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_b63d2a8691104936bcf7ae6547464a88', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:42:19.351504', u'method': u'task_log_get', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'begin': u'2017-08-15T20:00:00.000000', u'end': u'2017-08-15T21:00:00.000000', u'host': u'qos103', u'task_name': u'instance_usage_audit', u'state': None}, u'_unique_id': u'fe42415bb3054a22b012ef2e11360726', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-6ffc37ec-9bba-4332-bde1-35eb91b2a50d', u'_context_quota_class': None, u'_msg_id': u'6bf907bf751f4e61986a43a699e8036f', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_0e626316d47f40f0aa43b61f67b239da', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:42:15.534538', u'method': u'get_ec2_ids', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'instance': {u'vm_state': u'active', u'availability_zone': u'nova', u'terminated_at': None, u'ephemeral_gb': 0.0, u'instance_type_id': 3.0, u'updated_at': u'2016-06-06T22:24:53.000000', u'cleaned': False, u'vm_mode': None, u'deleted_at': None, u'reservation_id': u'r-loov99le', u'id': 2125.0, u'security_groups': [], u'disable_terminate': False, u'user_id': u'1702902d510646838cff9303c7ff16ce', u'uuid': u'bc353bd2-0f02-46b7-8366-51879cf820f5', u'default_swap_device': None, u'info_cache': {u'instance_uuid': u'bc353bd2-0f02-46b7-8366-51879cf820f5', u'deleted': False, u'created_at': u'2016-06-06T22:24:36.000000', u'updated_at': u'2016-06-06T22:41:44.000000', u'network_info': [{u'profile': {}, u'ovs_interfaceid': u'ebf58f66-7f56-4111-bdd6-6f81954972cd', u'preserve_on_delete': False, u'network': {u'bridge': u'br-int', u'subnets': [{u'ips': [{u'type': u'fixed', u'version': 4.0, u'meta': {}, u'floating_ips': [], u'address': u'10.7.1.173'}], u'version': 4.0, u'meta': {u'dhcp_server': u'10.7.0.2'}, u'dns': [{u'meta': {}, u'type': u'dns', u'version': 4.0, u'address': u'135.207.177.11'}, {u'meta': {}, u'type': u'dns', u'version': 4.0, u'address': u'135.207.179.11'}], u'routes': [], u'cidr': u'10.7.0.0/16', u'gateway': {u'meta': {}, u'type': u'gateway', u'version': 4.0, u'address': u'10.7.0.1'}}], u'meta': {u'injected': False, u'tenant_id': u'65c3e5ee5ee0428caa5e5275c58ead61'}, u'id': u'e174ae6a-ef11-45e4-b888-add340e98c4f', u'label': u'cloudqos-private'}, u'devname': u'tapebf58f66-7f', u'qbh_params': None, u'vnic_type': u'normal', u'meta': {}, u'details': {u'port_filter': True, u'ovs_hybrid_plug': True}, u'address': u'fa:16:3e:43:28:54', u'active': True, u'type': u'ovs', u'id': u'ebf58f66-7f56-4111-bdd6-6f81954972cd', u'qbg_params': None}], u'deleted_at': None}, u'hostname': u'jd-tmp', u'launched_on': u'qos101', u'display_description': u'jd-tmp', u'key_data': u'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCc3+Qt64MiXHeCoIIbeLvwUYrm2vxXRyv5qyan+J/51hYfu2myVJdV+1X0vnpg27ZgdmgzrHRvvRExG9jjtI/+TvAQ3ZQZkvxxGARl6kP+xAYyUvBvyrzEqTzb7BPpN7Nr4K2Fv0ZNW0uTByQuCXR7IrfuX+0B5aTYVSDNVh2vGDLZ815FOAEUsJsV9LV4jg26MbuePwahGf0OsbiTAfgLyxGbiUb3vl6Yvzojd/GvcWcaLGw4OO7DvSbNMjXq8e6bOuFqBVaAxaPSvvyP1LKrAXQjuCDTCxAH255vbVYTpfGedeGzWF7mTZNb5NQAczbZkYdEHz8NbVmF7sRQA69L Generated by Nova', u'kernel_id': u'', u'scheduled_at': None, u'power_state': 1.0, u'default_ephemeral_device': None, u'progress': 0.0, u'project_id': u'65c3e5ee5ee0428caa5e5275c58ead61', u'launched_at': u'2016-06-06T22:24:53.000000', u'architecture': None, u'node': u'qos101', u'ramdisk_id': u'', u'access_ip_v6': None, u'access_ip_v4': None, u'deleted': False, u'key_name': u'demo', u'user_data': None, u'host': u'qos101', u'root_gb': 40.0, u'display_name': u'jd-tmp', u'task_state': None, u'shutdown_terminate': False, u'cell_name': None, u'ephemeral_key_uuid': None, u'locked': False, u'name': u'instance-0000084d', u'created_at': u'2016-06-06T22:24:36.000000', u'locked_by': None, u'launch_index': 0.0, u'memory_mb': 4096.0, u'vcpus': 2.0, u'image_ref': u'e19aa5bf-bb11-4e39-a706-0fd438beee50', u'root_device_name': u'/dev/vda', u'auto_disk_config': False, u'os_type': None, u'config_drive': u''}}, u'_unique_id': u'a33362d8ffce43b78ee1ed4fc1440db9', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'906009592e6b49bdbce8808c33c3dd91', u'_context_quota_class': None, u'_context_request_id': u'req-b3c5c7fb-c774-468b-84ad-c4f5c6f8da3c', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_ae4997352a9542bcae2f9eda478b2ac4', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:42:17.321792', u'method': u'service_update', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'values': {u'report_count': 11981765.0}, u'service': {u'disabled': False, u'binary': u'nova-compute', u'deleted': 0.0, u'created_at': u'2013-10-18T19:11:27.000000', u'updated_at': u'2017-08-15T21:42:07.341897', u'report_count': 11981764.0, u'topic': u'compute', u'host': u'qos104', u'deleted_at': None, u'disabled_reason': None, u'id': 8.0}}, u'_unique_id': u'b3c1bce18278443bbe65966aa19b7e08', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'2a52494dfc944b16848f416813b9b893', u'_context_quota_class': None, u'_context_request_id': u'req-89579913-4084-4acd-825a-570589e52749', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_e419af4706cc4659a65a8be8a3d7c34f', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:42:17.996242', u'_context_project_domain': None, u'_context_user': None, u'method': u'get_ec2_ids', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'instance': {u'vm_state': u'active', u'availability_zone': u'nova', u'terminated_at': None, u'ephemeral_gb': 0.0, u'instance_type_id': 3.0, u'updated_at': u'2016-06-06T22:24:53.000000', u'cleaned': False, u'vm_mode': None, u'deleted_at': None, u'reservation_id': u'r-loov99le', u'id': 2125.0, u'security_groups': [], u'disable_terminate': False, u'user_id': u'1702902d510646838cff9303c7ff16ce', u'uuid': u'bc353bd2-0f02-46b7-8366-51879cf820f5', u'default_swap_device': None, u'info_cache': {u'instance_uuid': u'bc353bd2-0f02-46b7-8366-51879cf820f5', u'deleted': False, u'created_at': u'2016-06-06T22:24:36.000000', u'updated_at': u'2016-06-06T22:41:44.000000', u'network_info': [{u'profile': {}, u'ovs_interfaceid': u'ebf58f66-7f56-4111-bdd6-6f81954972cd', u'preserve_on_delete': False, u'network': {u'bridge': u'br-int', u'subnets': [{u'ips': [{u'meta': {}, u'type': u'fixed', u'floating_ips': [], u'version': 4.0, u'address': u'10.7.1.173'}], u'version': 4.0, u'meta': {u'dhcp_server': u'10.7.0.2'}, u'dns': [{u'meta': {}, u'type': u'dns', u'version': 4.0, u'address': u'135.207.177.11'}, {u'meta': {}, u'version': 4.0, u'type': u'dns', u'address': u'135.207.179.11'}], u'routes': [], u'cidr': u'10.7.0.0/16', u'gateway': {u'meta': {}, u'type': u'gateway', u'version': 4.0, u'address': u'10.7.0.1'}}], u'meta': {u'injected': False, u'tenant_id': u'65c3e5ee5ee0428caa5e5275c58ead61'}, u'id': u'e174ae6a-ef11-45e4-b888-add340e98c4f', u'label': u'cloudqos-private'}, u'devname': u'tapebf58f66-7f', u'qbh_params': None, u'vnic_type': u'normal', u'meta': {}, u'details': {u'port_filter': True, u'ovs_hybrid_plug': True}, u'address': u'fa:16:3e:43:28:54', u'active': True, u'type': u'ovs', u'id': u'ebf58f66-7f56-4111-bdd6-6f81954972cd', u'qbg_params': None}], u'deleted_at': None}, u'hostname': u'jd-tmp', u'launched_on': u'qos101', u'display_description': u'jd-tmp', u'key_data': u'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCc3+Qt64MiXHeCoIIbeLvwUYrm2vxXRyv5qyan+J/51hYfu2myVJdV+1X0vnpg27ZgdmgzrHRvvRExG9jjtI/+TvAQ3ZQZkvxxGARl6kP+xAYyUvBvyrzEqTzb7BPpN7Nr4K2Fv0ZNW0uTByQuCXR7IrfuX+0B5aTYVSDNVh2vGDLZ815FOAEUsJsV9LV4jg26MbuePwahGf0OsbiTAfgLyxGbiUb3vl6Yvzojd/GvcWcaLGw4OO7DvSbNMjXq8e6bOuFqBVaAxaPSvvyP1LKrAXQjuCDTCxAH255vbVYTpfGedeGzWF7mTZNb5NQAczbZkYdEHz8NbVmF7sRQA69L Generated by Nova', u'deleted': False, u'power_state': 1.0, u'default_ephemeral_device': None, u'progress': 0.0, u'project_id': u'65c3e5ee5ee0428caa5e5275c58ead61', u'launched_at': u'2016-06-06T22:24:53.000000', u'config_drive': u'', u'node': u'qos101', u'ramdisk_id': u'', u'access_ip_v6': None, u'access_ip_v4': None, u'kernel_id': u'', u'key_name': u'demo', u'cell_name': None, u'user_data': None, u'host': u'qos101', u'root_gb': 40.0, u'display_name': u'jd-tmp', u'task_state': None, u'shutdown_terminate': False, u'architecture': None, u'ephemeral_key_uuid': None, u'locked': False, u'name': u'instance-0000084d', u'created_at': u'2016-06-06T22:24:36.000000', u'locked_by': None, u'launch_index': 0.0, u'memory_mb': 4096.0, u'vcpus': 2.0, u'image_ref': u'e19aa5bf-bb11-4e39-a706-0fd438beee50', u'root_device_name': u'/dev/vda', u'auto_disk_config': False, u'os_type': None, u'scheduled_at': None}}, u'_unique_id': u'0ab9b782eb4c4a81ba6500e89118183f', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'e38675bcb27740c3b8cea6822eb0a251', u'_context_quota_class': None, u'_context_request_id': u'req-1fe2e65d-dc0d-4bbf-8784-b7e912cc8f77', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_2c57ecaa79ad4be694ab4c51bb179b7a', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:42:20.649902', u'method': u'service_update', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'values': {u'report_count': 11991745.0}, u'service': {u'disabled': False, u'binary': u'nova-compute', u'deleted': 0.0, u'created_at': u'2013-10-18T18:30:30.000000', u'updated_at': u'2017-08-15T21:42:10.669129', u'report_count': 11991744.0, u'topic': u'compute', u'host': u'qos101', u'deleted_at': None, u'disabled_reason': None, u'id': 5.0}}, u'_context_user': None, u'_unique_id': u'b8249b779d8e4d538d0939c07fe1a687', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-44178549-90f0-48c2-8153-b7d5b6a76b45', u'_context_quota_class': None, u'_msg_id': u'16e2a8b0c0124d1b8532189002ce9834', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_14b0db6bf9d44790918a1845ef8f5ca0', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:42:15.330628', u'method': u'get_ec2_ids', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'instance': {u'vm_state': u'active', u'availability_zone': u'nova', u'terminated_at': None, u'ramdisk_id': u'', u'instance_type_id': 3.0, u'user_data': None, u'cleaned': False, u'vm_mode': None, u'deleted_at': None, u'reservation_id': u'r-loov99le', u'id': 2125.0, u'security_groups': [], u'disable_terminate': False, u'root_device_name': u'/dev/vda', u'user_id': u'1702902d510646838cff9303c7ff16ce', u'uuid': u'bc353bd2-0f02-46b7-8366-51879cf820f5', u'default_swap_device': None, u'info_cache': {u'instance_uuid': u'bc353bd2-0f02-46b7-8366-51879cf820f5', u'deleted': False, u'created_at': u'2016-06-06T22:24:36.000000', u'updated_at': u'2016-06-06T22:41:44.000000', u'network_info': [{u'profile': {}, u'ovs_interfaceid': u'ebf58f66-7f56-4111-bdd6-6f81954972cd', u'preserve_on_delete': False, u'network': {u'bridge': u'br-int', u'subnets': [{u'ips': [{u'meta': {}, u'type': u'fixed', u'floating_ips': [], u'version': 4.0, u'address': u'10.7.1.173'}], u'version': 4.0, u'meta': {u'dhcp_server': u'10.7.0.2'}, u'dns': [{u'meta': {}, u'type': u'dns', u'version': 4.0, u'address': u'135.207.177.11'}, {u'meta': {}, u'type': u'dns', u'version': 4.0, u'address': u'135.207.179.11'}], u'routes': [], u'cidr': u'10.7.0.0/16', u'gateway': {u'meta': {}, u'type': u'gateway', u'version': 4.0, u'address': u'10.7.0.1'}}], u'meta': {u'injected': False, u'tenant_id': u'65c3e5ee5ee0428caa5e5275c58ead61'}, u'id': u'e174ae6a-ef11-45e4-b888-add340e98c4f', u'label': u'cloudqos-private'}, u'devname': u'tapebf58f66-7f', u'vnic_type': u'normal', u'qbh_params': None, u'meta': {}, u'details': {u'port_filter': True, u'ovs_hybrid_plug': True}, u'address': u'fa:16:3e:43:28:54', u'active': True, u'type': u'ovs', u'id': u'ebf58f66-7f56-4111-bdd6-6f81954972cd', u'qbg_params': None}], u'deleted_at': None}, u'hostname': u'jd-tmp', u'launched_on': u'qos101', u'display_description': u'jd-tmp', u'key_data': u'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCc3+Qt64MiXHeCoIIbeLvwUYrm2vxXRyv5qyan+J/51hYfu2myVJdV+1X0vnpg27ZgdmgzrHRvvRExG9jjtI/+TvAQ3ZQZkvxxGARl6kP+xAYyUvBvyrzEqTzb7BPpN7Nr4K2Fv0ZNW0uTByQuCXR7IrfuX+0B5aTYVSDNVh2vGDLZ815FOAEUsJsV9LV4jg26MbuePwahGf0OsbiTAfgLyxGbiUb3vl6Yvzojd/GvcWcaLGw4OO7DvSbNMjXq8e6bOuFqBVaAxaPSvvyP1LKrAXQjuCDTCxAH255vbVYTpfGedeGzWF7mTZNb5NQAczbZkYdEHz8NbVmF7sRQA69L Generated by Nova', u'deleted': False, u'power_state': 1.0, u'default_ephemeral_device': None, u'progress': 0.0, u'project_id': u'65c3e5ee5ee0428caa5e5275c58ead61', u'launched_at': u'2016-06-06T22:24:53.000000', u'config_drive': u'', u'node': u'qos101', u'ephemeral_gb': 0.0, u'access_ip_v6': None, u'access_ip_v4': None, u'kernel_id': u'', u'key_name': u'demo', u'updated_at': u'2016-06-06T22:24:53.000000', u'host': u'qos101', u'root_gb': 40.0, u'display_name': u'jd-tmp', u'task_state': None, u'shutdown_terminate': False, u'cell_name': None, u'ephemeral_key_uuid': None, u'locked': False, u'name': u'instance-0000084d', u'created_at': u'2016-06-06T22:24:36.000000', u'locked_by': None, u'launch_index': 0.0, u'memory_mb': 4096.0, u'vcpus': 2.0, u'image_ref': u'e19aa5bf-bb11-4e39-a706-0fd438beee50', u'architecture': None, u'auto_disk_config': False, u'os_type': None, u'scheduled_at': None}}, u'_unique_id': u'114657c194484640b95ede5ae3171dc6', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-1cb07b63-8bb9-43a6-abed-b9b039142567', u'_context_quota_class': None, u'_msg_id': u'79323d834284402d8addb6e1d4013081', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_ae4997352a9542bcae2f9eda478b2ac4', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:42:07.321695', u'method': u'service_update', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'values': {u'report_count': 11981764.0}, u'service': {u'binary': u'nova-compute', u'deleted': 0.0, u'created_at': u'2013-10-18T19:11:27.000000', u'updated_at': u'2017-08-15T21:41:57.341293', u'report_count': 11981763.0, u'topic': u'compute', u'host': u'qos104', u'disabled': False, u'deleted_at': None, u'disabled_reason': None, u'id': 8.0}}, u'_unique_id': u'd40edb9ac412402b8cafe3724e6a4272', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'df895579c7a24022a2af5858cd549f1d', u'_context_quota_class': None, u'_context_request_id': u'req-d4199dae-e213-4184-9ffd-3a03fc4a726c', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_user': None, u'method': u'service_update', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'values': {u'report_count': 11794880.0}, u'service': {u'binary': u'nova-compute', u'deleted': 0.0, u'created_at': u'2013-10-18T19:12:27.000000', u'updated_at': u'2017-08-15T21:42:08.859888', u'report_count': 11794879.0, u'topic': u'compute', u'host': u'qos106', u'disabled': False, u'deleted_at': None, u'disabled_reason': None, u'id': 10.0}}, u'_context_timestamp': u'2017-08-15T21:42:18.842912', u'_unique_id': u'2dc60a1a128f4e0ba0a6cb2c3c65f071', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'77ba93a7f1364697aa3d0081b5b81af5', u'_context_quota_class': None, u'_context_request_id': u'req-3c07ae39-a841-435f-a604-5c65a6724eb1', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_2c57ecaa79ad4be694ab4c51bb179b7a', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:42:21.625151', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.19', u'objmethod': u'get_by_uuid', u'args': [u'e6a9ed9d-f04d-41c4-a8ad-fe19f0bccee6'], u'objname': u'Instance', u'kwargs': {u'use_slave': True, u'expected_attrs': [u'system_metadata', u'info_cache']}}, u'_unique_id': u'6292110b9e014b809ef5091a72ef6b8b', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
